81,Other/Unknown,Not Employed/Unknown,*
82,Other/Unknown,Not Employed/Unknown,*
83,Other/Unknown,Not Employed/Unknown,*
84,Other/Unknown,Not Employed/Unknown,*
85,Other/Unknown,Not Employed/Unknown,*
86,Other/Unknown,Not Employed/Unknown,*
87,Other/Unknown,Not Employed/Unknown,*
88,Other/Unknown,Not Employed/Unknown,*
89,Other/Unknown,Not Employed/Unknown,*
90,Other/Unknown,Not Employed/Unknown,*
91,Other/Unknown,Not Employed/Unknown,*
92,Other/Unknown,Not Employed/Unknown,*
93,Other/Unknown,Not Employed/Unknown,*
94,Other/Unknown,Not Employed/Unknown,*
95,Other/Unknown,Not Employed/Unknown,*
96,Other/Unknown,Not Employed/Unknown,*
97,Other/Unknown,Not Employed/Unknown,*
98,Other/Unknown,Not Employed/Unknown,*
99,Other/Unknown,Not Employed/Unknown,*
100,Other/Unknown,Not Employed/Unknown,*
101,Armed Forces,Employed,*
102,Armed Forces,Employed,*
103,Armed Forces,Employed,*
104,Other/Unknown,Not Employed/Unknown,*
105,Other/Unknown,Not Employed/Unknown,*
106,Other/Unknown,Not Employed/Unknown,*
107,Other/Unknown,Not Employed/Unknown,*
108,Other/Unknown,Not Employed/Unknown,*
109,Other/Unknown,Not Employed/Unknown,*
110,Other/Unknown,Not Employed/Unknown,*
111,Other/Unknown,Not Employed/Unknown,*
112,White Collar/Admin,Employed,*
113,Other/Unknown,Not Employed/Unknown,*
114,White Collar/Admin,Employed,*
115,Other/Unknown,Not Employed/Unknown,*
116,Other/Unknown,Not Employed/Unknown,*
117,Other/Unknown,Not Employed/Unknown,*
118,Other/Unknown,Not Employed/Unknown,*
119,Other/Unknown,Not Employed/Unknown,*
120,Other/Unknown,Not Employed/Unknown,*
121,White Collar/Admin,Employed,*
122,White Collar/Admin,Employed,*
123,White Collar/Admin,Employed,*
124,White Collar/Admin,Employed,*
125,White Collar/Admin,Employed,*
126,Other/Unknown,Not Employed/Unknown,*
127,Other/Unknown,Not Employed/Unknown,*
128,Other/Unknown,Not Employed/Unknown,*
129,Other/Unknown,Not Employed/Unknown,*
130,Other/Unknown,Not Employed/Unknown,*
131,White Collar/Admin,Employed,*
132,White Collar/Admin,Employed,*
133,Other/Unknown,Not Employed/Unknown,*
134,White Collar/Admin,Employed,*
135,White Collar/Admin,Employed,*
136,Other/Unknown,Not Employed/Unknown,*
137,Other/Unknown,Not Employed/Unknown,*
138,Other/Unknown,Not Employed/Unknown,*
139,Other/Unknown,Not Employed/Unknown,*
140,Other/Unknown,Not Employed/Unknown,*
141,White Collar/Admin,Employed,*
142,Other/Unknown,Not Employed/Unknown,*
143,White Collar/Admin,Employed,*
144,White Collar/Admin,Employed,*
145,Other/Unknown,Not Employed/Unknown,*
146,Other/Unknown,Not Employed/Unknown,*
147,Other/Unknown,Not Employed/Unknown,*
148,Other/Unknown,Not Employed/Unknown,*
149,Other/Unknown,Not Employed/Unknown,*
150,Other/Unknown,Not Employed/Unknown,*
151,Services/Sales,Employed,*
152,Services/Sales,Employed,*
153,Services/Sales,Employed,*
154,Services/Sales,Employed,*
155,Other/Unknown,Not Employed/Unknown,*
156,Other/Unknown,Not Employed/Unknown,*
157,Other/Unknown,Not Employed/Unknown,*
158,Other/Unknown,Not Employed/Unknown,*
159,Other/Unknown,Not Employed/Unknown,*
160,Other/Unknown,Not Employed/Unknown,*
161,Agriculture,Employed,*
162,Other/Unknown,Not Employed/Unknown,*
163,Agriculture,Employed,*
164,Other/Unknown,Not Employed/Unknown,*
165,Other/Unknown,Not Employed/Unknown,*
166,Other/Unknown,Not Employed/Unknown,*
167,Other/Unknown,Not Employed/Unknown,*
168,Other/Unknown,Not Employed/Unknown,*
169,Other/Unknown,Not Employed/Unknown,*
170,Other/Unknown,Not Employed/Unknown,*
171,Blue Collar/Manual,Employed,*
172,Blue Collar/Manual,Employed,*
173,Blue Collar/Manual,Employed,*
174,Blue Collar/Manual,Employed,*
175,Blue Collar/Manual,Employed,*
176,Other/Unknown,Not Employed/Unknown,*
177,Other/Unknown,Not Employed/Unknown,*
178,Other/Unknown,Not Employed/Unknown,*
179,Other/Unknown,Not Employed/Unknown,*
180,Other/Unknown,Not Employed/Unknown,*
181,Blue Collar/Manual,Employed,*
182,Blue Collar/Manual,Employed,*
183,Blue Collar/Manual,Employed,*
184,Other/Unknown,Not Employed/Unknown,*
185,Other/Unknown,Not Employed/Unknown,*
186,Other/Unknown,Not Employed/Unknown,*
187,Other/Unknown,Not Employed/Unknown,*
188,Other/Unknown,Not Employed/Unknown,*
189,Other/Unknown,Not Employed/Unknown,*
190,Other/Unknown,Not Employed/Unknown,*
191,Blue Collar/Manual,Employed,*
192,Agriculture,Employed,*
193,Blue Collar/Manual,Employed,*
194,Services/Sales,Employed,*
195,Services/Sales,Employed,*
196,Other/Unknown,Not Employed/Unknown,*
197,Other/Unknown,Not Employed/Unknown,*
198,Other/Unknown,Not Employed/Unknown,*
199,Other/Unknown,Not Employed/Unknown,*
